,Unnamed: 0,Issued,Operating Name,Licence Address Line 3,Licence No.,Category,postal,lat,lng,year,area
102419,102448,03/09/82,,M1K,T850049610,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1982,M1K
102420,102449,20/10/79,,L4K,T850050105,BUILDING RENOVATOR,L4K,43.811608,-79.552851,1979,L4K
102421,102450,19/10/82,,L5T,T850051178,BUILDING RENOVATOR,L5T,43.65271,-79.69113,1982,L5T
102422,102451,17/09/82,,L3X,T850052317,BUILDING RENOVATOR,L3X,44.040919,-79.430544,1982,L3X
102423,102452,06/01/83,,M1E,T850053059,BUILDING RENOVATOR,M1E,43.763367,-79.161438,1983,M1E
102424,102453,15/02/83,,M1M,T850054289,BUILDING RENOVATOR,M1M,43.724026,-79.241241,1983,M1M
102425,102454,17/06/75,J P GEN REPAIR-CONTRACTOR,M3N,T850054495,BUILDING RENOVATOR,M3N,43.752712,-79.512823,1975,M3N
102426,102455,25/03/83,,L9L,T850055153,BUILDING RENOVATOR,L9L,44.093834,-78.983472,1983,L9L
102427,102456,31/03/83,,L6Y,T850055302,BUILDING RENOVATOR,L6Y,43.634656,-79.754125,1983,L6Y
102428,102457,26/04/83,,M9M,T850055989,BUILDING RENOVATOR,M9M,43.753277,-79.538902,1983,M9M
102429,102458,13/07/83,,L4T,T850056474,BUILDING RENOVATOR,L4T,43.628726,-79.664034,1983,L4T
102430,102459,18/10/83,,M3M,T850056631,BUILDING RENOVATOR,M3M,43.721721,-79.493153,1983,M3M
102431,102460,20/06/83,,M9L,T850056839,BUILDING RENOVATOR,M9L,43.75901,-79.545197,1983,M9L
102432,102461,12/08/83,,L5E,T850056896,BUILDING RENOVATOR,L5E,43.573567,-79.558679,1983,L5E
102433,102462,15/08/83,,M1G,T850056995,BUILDING RENOVATOR,M1G,43.771477,-79.209709,1983,M1G
102434,102463,12/05/83,KING CARPENTRY,M6E,T850057795,BUILDING RENOVATOR,M6E,43.697171,-79.443523,1983,M6E
102435,102464,26/08/83,,M4E,T850058355,BUILDING RENOVATOR,M4E,43.68755,-79.291656,1983,M4E
102436,102465,21/06/83,JAMES ROOFING,M5A,T850058991,BUILDING RENOVATOR,M5A,43.652833,-79.377614,1983,M5A
102437,102466,30/06/83,,L4W,T850059361,BUILDING RENOVATOR,L4W,43.641258,-79.614474,1983,L4W
102438,102467,28/09/83,,L1V,T850059890,BUILDING RENOVATOR,L1V,43.835053,-79.099848,1983,L1V
102439,102468,09/08/83,,M6M,T850060328,BUILDING RENOVATOR,M6M,43.689769,-79.490769,1983,M6M
102440,102469,03/01/84,,M6E,T850061128,BUILDING RENOVATOR,M6E,43.697171,-79.443523,1984,M6E
102441,102470,29/12/83,,M1R,T850061854,BUILDING RENOVATOR,M1R,43.745781,-79.295441,1983,M1R
102442,102471,01/02/84,,M1S,T850062282,BUILDING RENOVATOR,M1S,43.792274,-79.28638,1984,M1S
102443,102472,03/01/84,LEBLANC'S CARPENTRY,M1G,T850062449,BUILDING RENOVATOR,M1G,43.771477,-79.209709,1984,M1G
102444,102473,14/03/84,,M6A,T850063371,BUILDING RENOVATOR,M6A,43.675523,-79.440063,1984,M6A
102445,102474,23/02/84,,L4N,T850063843,BUILDING RENOVATOR,L4N,44.330758,-79.728673,1984,L4N
102446,102475,17/04/84,,M9B,T850064528,BUILDING RENOVATOR,M9B,43.639329,-79.535418,1984,M9B
102447,102476,15/05/84,,M4E,T850065020,BUILDING RENOVATOR,M4E,43.68755,-79.291656,1984,M4E
102448,102477,15/05/84,J & B HOME IMPROVEMENTS,L3Y,T850065483,BUILDING RENOVATOR,L3Y,44.085347,-79.430762,1984,L3Y
102449,102478,30/05/84,ARMERO CARPENTERS,M6L,T850066044,BUILDING RENOVATOR,M6L,43.736408,-79.525881,1984,M6L
102450,102479,06/06/84,RIVERSIDE CONSTRUCTION,M6S,T850066697,BUILDING RENOVATOR,M6S,43.650799,-79.48121,1984,M6S
102451,102480,29/06/84,,M6P,T850067000,BUILDING RENOVATOR,M6P,43.656241,-79.446009,1984,M6P
102452,102481,03/07/84,,M1R,T850067349,BUILDING RENOVATOR,M1R,43.745781,-79.295441,1984,M1R
102453,102482,16/07/84,,M1E,T850067596,BUILDING RENOVATOR,M1E,43.763367,-79.161438,1984,M1E
102454,102483,16/07/84,,L4G,T850067802,BUILDING RENOVATOR,L4G,43.982547,-79.454099,1984,L4G
102455,102484,30/07/84,,L9N,T850067950,BUILDING RENOVATOR,L9N,44.103897,-79.516137,1984,L9N
102456,102485,30/07/84,,M9P,T850068008,BUILDING RENOVATOR,M9P,43.678001,-79.524372,1984,M9P
102457,102486,30/07/84,,M1K,T850068180,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1984,M1K
102458,102487,14/09/84,,M6A,T850069147,BUILDING RENOVATOR,M6A,43.675523,-79.440063,1984,M6A
102459,102488,31/10/84,,M4L,T850069717,BUILDING RENOVATOR,M4L,43.670341,-79.3116,1984,M4L
102460,102489,10/01/85,,M9C,T850069741,BUILDING RENOVATOR,M9C,43.627728,-79.558823,1985,M9C
102461,102490,08/11/84,,M2K,T850070392,BUILDING RENOVATOR,M2K,43.769675,-79.369935,1984,M2K
102462,102491,26/04/85,BRADY CRAFTSMEN,M4G,T850071424,BUILDING RENOVATOR,M4G,43.717636,-79.376123,1985,M4G
102463,102492,24/04/85,ADRIA ROOFING,M9P,T850072265,BUILDING RENOVATOR,M9P,43.678001,-79.524372,1985,M9P
102464,102493,26/09/85,,M1B,T850072612,BUILDING RENOVATOR,M1B,43.754569,-79.352342,1985,M1B
102465,102494,17/05/85,,L3R,T850072778,BUILDING RENOVATOR,L3R,43.841094,-79.325796,1985,L3R
102466,102495,11/10/85,GND CONSTRUCTION RENOVATION,M4E,T850073974,BUILDING RENOVATOR,M4E,43.68755,-79.291656,1985,M4E
102467,102496,18/02/88,CITY WIDE CONSTRUCTION,M3C,T850074014,BUILDING RENOVATOR,M3C,43.731031,-79.341722,1988,M3C
102468,102497,26/09/85,,M1V,T850074030,BUILDING RENOVATOR,M1V,43.810753,-79.292694,1985,M1V
102469,102498,12/09/85,,M4B,T850074774,BUILDING RENOVATOR,M4B,43.702857,-79.297409,1985,M4B
102470,102499,15/05/86,,M9B,T850074907,BUILDING RENOVATOR,M9B,43.639329,-79.535418,1986,M9B
102471,102500,21/11/85,RAND GENERAL CONTRACTORS,M4N,T850075557,BUILDING RENOVATOR,M4N,43.719292,-79.386154,1985,M4N
102472,102501,28/11/85,,M4E,T850076761,BUILDING RENOVATOR,M4E,43.68755,-79.291656,1985,M4E
102473,102502,07/01/86,MANCINI & SON,L3T,T850077207,BUILDING RENOVATOR,L3T,43.629647,-79.351492,1986,L3T
102474,102503,30/01/86,,L4Y,T850077686,BUILDING RENOVATOR,L4Y,43.606689,-79.718544,1986,L4Y
102475,102504,04/04/86,,M6P,T850077868,BUILDING RENOVATOR,M6P,43.656241,-79.446009,1986,M6P
102476,102505,20/02/86,,L3R,T850077892,BUILDING RENOVATOR,L3R,43.841094,-79.325796,1986,L3R
102477,102506,20/02/86,,L4L,T850078114,BUILDING RENOVATOR,L4L,43.792539,-79.551279,1986,L4L
102478,102507,14/03/86,,M1K,T850078577,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1986,M1K
102479,102508,18/03/86,,L3T,T850078759,BUILDING RENOVATOR,L3T,43.629647,-79.351492,1986,L3T
102480,102509,02/05/86,ARTEGNA CONSTRUCTION,M6M,T850078874,BUILDING RENOVATOR,M6M,43.689769,-79.490769,1986,M6M
102481,102510,22/04/86,BAYRISCH HOMES,M2N,T850079369,BUILDING RENOVATOR,M2N,43.765808,-79.412476,1986,M2N
102482,102511,25/08/86,,L1H,T850083346,BUILDING RENOVATOR,L1H,43.882587,-78.801578,1986,L1H
102483,102512,07/08/86,,M6N,T850083536,BUILDING RENOVATOR,M6N,43.674026,-79.488441,1986,M6N
102484,102513,27/08/86,TRIDELLE CONTRACTING CO,L3S,T850083627,BUILDING RENOVATOR,L3S,43.822307,-79.301551,1986,L3S
102485,102514,19/09/86,,L1B,T850083692,BUILDING RENOVATOR,L1B,43.89638,-78.584388,1986,L1B
102486,102515,20/08/86,H M T CONSTRUCTION,M2M,T850083734,BUILDING RENOVATOR,M2M,43.787572,-79.414958,1986,M2M
102487,102516,24/10/86,R & R WOODWORK,L6T,T850084997,BUILDING RENOVATOR,L6T,43.739983,-79.650583,1986,L6T
102488,102517,27/11/86,,M1T,T850085036,BUILDING RENOVATOR,M1T,43.784,-79.304299,1986,M1T
102489,102518,25/11/86,,M6R,T850085044,BUILDING RENOVATOR,M6R,43.639825,-79.454148,1986,M6R
102490,102519,17/11/86,GARY LILLEY DESIGN AND HOME IMPROVEMENTS,M4L,T850085341,BUILDING RENOVATOR,M4L,43.670341,-79.3116,1986,M4L
102491,102520,22/12/86,,K9J,T850085523,BUILDING RENOVATOR,K9J,44.301939,-78.334021,1986,K9J
102492,102521,27/03/87,,L4J,T850086034,BUILDING RENOVATOR,L4J,43.818375,-79.452075,1987,L4J
102493,102522,28/01/87,MR J'S COMPLETE RENOVATION,M9V,T850086166,BUILDING RENOVATOR,M9V,43.741978,-79.586254,1987,M9V
102494,102523,28/01/87,,L6R,T850086828,BUILDING RENOVATOR,L6R,43.781442,-79.77058,1987,L6R
102495,102524,30/01/87,,M2M,T850086893,BUILDING RENOVATOR,M2M,43.787572,-79.414958,1987,M2M
102496,102525,30/01/87,,L5L,T850086901,BUILDING RENOVATOR,L5L,43.530461,-79.717709,1987,L5L
102497,102526,28/10/74,,M9N,T850087446,BUILDING RENOVATOR,M9N,43.7038,-79.526443,1974,M9N
102498,102527,02/04/87,,L6V,T850088592,BUILDING RENOVATOR,L6V,43.670392,-79.75653,1987,L6V
102499,102528,09/02/87,,M5M,T850088634,BUILDING RENOVATOR,M5M,43.735323,-79.418211,1987,M5M
102500,102529,27/04/87,,L3P,T850089061,BUILDING RENOVATOR,L3P,43.88032,-79.361522,1987,L3P
102501,102530,12/06/87,,M4Y,T850089707,BUILDING RENOVATOR,M4Y,43.657486,-79.362701,1987,M4Y
102502,102531,13/07/78,LELAND ROOFING COMPANY,M8Z,T850090382,BUILDING RENOVATOR,M8Z,43.637002,-79.520842,1978,M8Z
102503,102532,26/05/87,,L4L,T850090739,BUILDING RENOVATOR,L4L,43.792539,-79.551279,1987,L4L
102504,102533,21/09/87,LIFESTYLE CONTRACTING,M4L,T850090994,BUILDING RENOVATOR,M4L,43.670341,-79.3116,1987,M4L
102505,102534,26/05/87,,L5G,T850091182,BUILDING RENOVATOR,L5G,43.570082,-79.580719,1987,L5G
102506,102535,27/07/87,,L3R,T850092420,BUILDING RENOVATOR,L3R,43.841094,-79.325796,1987,L3R
102507,102536,31/07/87,,M2L,T850092925,BUILDING RENOVATOR,M2L,43.746212,-79.394073,1987,M2L
102508,102537,07/07/87,,M1R,T850092982,BUILDING RENOVATOR,M1R,43.745781,-79.295441,1987,M1R
102509,102538,04/01/88,JUSTIN RENOVATIONS,M8V,T850093527,BUILDING RENOVATOR,M8V,43.621403,-79.483788,1988,M8V
102510,102539,13/10/87,,M1H,T850093857,BUILDING RENOVATOR,M1H,43.770981,-79.238007,1987,M1H
102511,102540,13/08/87,,L1R,T850093873,BUILDING RENOVATOR,L1R,43.916334,-78.956461,1987,L1R
102512,102541,13/10/87,,M1S,T850093907,BUILDING RENOVATOR,M1S,43.792274,-79.28638,1987,M1S
102513,102542,04/01/88,,M4C,T850094699,BUILDING RENOVATOR,M4C,43.683744,-79.322361,1988,M4C
102514,102543,13/11/87,,M4G,T850095407,BUILDING RENOVATOR,M4G,43.717636,-79.376123,1987,M4G
102515,102544,04/01/88,L D B CONSTRUCTION,L6A,T850095936,BUILDING RENOVATOR,L6A,43.879064,-79.517958,1988,L6A
102516,102545,21/01/88,,M6C,T850097361,BUILDING RENOVATOR,M6C,43.69846,-79.438896,1988,M6C
102517,102546,12/02/88,,L4J,T850098328,BUILDING RENOVATOR,L4J,43.818375,-79.452075,1988,L4J
102518,102547,18/02/88,,M9C,T850098807,BUILDING RENOVATOR,M9C,43.627728,-79.558823,1988,M9C
102519,102548,15/04/88,,M9N,T850101155,BUILDING RENOVATOR,M9N,43.7038,-79.526443,1988,M9N
102520,102549,02/06/88,,M6B,T850102716,BUILDING RENOVATOR,M6B,43.705605,-79.428726,1988,M6B
102521,102550,15/06/88,,M1L,T850102971,BUILDING RENOVATOR,M1L,43.701933,-79.276201,1988,M1L
102522,102551,15/04/88,,L1S,T850103003,BUILDING RENOVATOR,L1S,43.865535,-79.035103,1988,L1S
102523,102552,19/07/88,,L5T,T850103060,BUILDING RENOVATOR,L5T,43.65271,-79.69113,1988,L5T
102524,102553,08/06/88,,M5A,T850103508,BUILDING RENOVATOR,M5A,43.652833,-79.377614,1988,M5A
102525,102554,19/07/88,GOLDEN CONSTRUCTION,L5R,T850104894,BUILDING RENOVATOR,L5R,43.604818,-79.672971,1988,L5R
102526,102555,22/09/88,,M2R,T850105552,BUILDING RENOVATOR,M2R,43.783661,-79.444992,1988,M2R
102527,102556,22/07/88,,M1R,T850105669,BUILDING RENOVATOR,M1R,43.745781,-79.295441,1988,M1R
102528,102557,04/10/88,,M6P,T850106071,BUILDING RENOVATOR,M6P,43.656241,-79.446009,1988,M6P
102529,102558,20/04/89,,L3P,T850106105,BUILDING RENOVATOR,L3P,43.88032,-79.361522,1989,L3P
102530,102559,25/10/88,,M3H,T850106881,BUILDING RENOVATOR,M3H,43.797038,-79.423404,1988,M3H
102531,102560,21/10/88,,M5M,T850107186,BUILDING RENOVATOR,M5M,43.735323,-79.418211,1988,M5M
102532,102561,28/10/88,N WILSON RENOVATING,L1S,T850107376,BUILDING RENOVATOR,L1S,43.865535,-79.035103,1988,L1S
102533,102562,13/04/89,,M6H,T850107509,BUILDING RENOVATOR,M6H,43.659753,-79.428556,1989,M6H
102534,102563,17/01/89,FALCAN ALUMINUM & RENOVATIONS,L4J,T850108465,BUILDING RENOVATOR,L4J,43.818375,-79.452075,1989,L4J
102535,102564,11/01/89,,L3P,T850108812,BUILDING RENOVATOR,L3P,43.88032,-79.361522,1989,L3P
102536,102565,17/01/80,,M6N,T850109075,BUILDING RENOVATOR,M6N,43.674026,-79.488441,1980,M6N
102537,102566,31/01/89,,M4K,T850109182,BUILDING RENOVATOR,M4K,43.688515,-79.362238,1989,M4K
102538,102567,31/01/89,,L3T,T850109638,BUILDING RENOVATOR,L3T,43.629647,-79.351492,1989,L3T
102539,102568,23/02/89,,L6L,T850110065,BUILDING RENOVATOR,L6L,43.38356,-79.734917,1989,L6L
102540,102569,01/01/89,,M1R,T850110206,BUILDING RENOVATOR,M1R,43.745781,-79.295441,1989,M1R
102541,102570,18/01/89,,M1S,T850110461,BUILDING RENOVATOR,M1S,43.792274,-79.28638,1989,M1S
102542,102571,28/04/89,,L5J,T850112053,BUILDING RENOVATOR,L5J,43.512813,-79.628177,1989,L5J
102543,102572,11/05/89,,L4K,T850112137,BUILDING RENOVATOR,L4K,43.811608,-79.552851,1989,L4K
102544,102573,31/03/89,,L9W,T850112491,BUILDING RENOVATOR,L9W,43.912957,-80.126818,1989,L9W
102545,102574,06/04/89,,M6R,T850112863,BUILDING RENOVATOR,M6R,43.639825,-79.454148,1989,M6R
102546,102575,29/05/89,SIRACUSA MASONRY,M1K,T850200514,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1989,M1K
102547,102576,15/06/89,MALBRO PARTNERS,L5B,T850200731,BUILDING RENOVATOR,L5B,43.585495,-79.647046,1989,L5B
102548,102577,22/06/89,,M9W,T850200866,BUILDING RENOVATOR,M9W,43.692348,-79.585342,1989,M9W
102549,102578,25/07/89,,M5M,T850201360,BUILDING RENOVATOR,M5M,43.735323,-79.418211,1989,M5M
102550,102579,20/10/89,CAN DO HOME IMPROVEMENTS,L5J,T850202448,BUILDING RENOVATOR,L5J,43.512813,-79.628177,1989,L5J
102551,102580,13/11/89,LEADER TILE TERRAZZO INC,L6S,T850202776,BUILDING RENOVATOR,L6S,43.74988,-79.687463,1989,L6S
102552,102581,01/01/90,UNIONVILLE GENERAL CONTRACTING,L3P,T850202937,BUILDING RENOVATOR,L3P,43.88032,-79.361522,1990,L3P
102553,102582,03/01/90,TOMPARC CONSTRUCTION LIMITED,L4K,T850203459,BUILDING RENOVATOR,L4K,43.811608,-79.552851,1990,L4K
102554,102583,11/01/90,,M1E,T850203623,BUILDING RENOVATOR,M1E,43.763367,-79.161438,1990,M1E
102555,102584,15/01/90,,L4C,T850203666,BUILDING RENOVATOR,L4C,43.894145,-79.436629,1990,L4C
102556,102585,29/01/90,FUTURE RENOVATIONS,M3H,T850203922,BUILDING RENOVATOR,M3H,43.797038,-79.423404,1990,M3H
102557,102586,06/02/90,LINO CONTRACTING CO.,M6B,T850204085,BUILDING RENOVATOR,M6B,43.705605,-79.428726,1990,M6B
102558,102587,26/02/90,,L4J,T850204314,BUILDING RENOVATOR,L4J,43.818375,-79.452075,1990,L4J
102559,102588,26/02/90,,L6Y,T850204323,BUILDING RENOVATOR,L6Y,43.634656,-79.754125,1990,L6Y
102560,102589,06/03/90,,L3T,T850204440,BUILDING RENOVATOR,L3T,43.629647,-79.351492,1990,L3T
102561,102590,14/03/90,C S L SUBCONTRACTOR,L6R,T850204617,BUILDING RENOVATOR,L6R,43.781442,-79.77058,1990,L6R
102562,102591,14/03/90,KAYAL CONSTRUCTION,L4L,T850204626,BUILDING RENOVATOR,L4L,43.792539,-79.551279,1990,L4L
102563,102592,15/03/90,TORONTO KING ONTARIO INTEGRATED SERVICES LTD,L0G,T850204639,BUILDING RENOVATOR,L0G,43.850018,-79.328474,1990,L0G
102564,102593,27/03/90,TRUE CARPENTRY AND WOODWORKING,L1V,T850204853,BUILDING RENOVATOR,L1V,43.835053,-79.099848,1990,L1V
102565,102594,28/03/90,TRI STAR,L4L,T850204873,BUILDING RENOVATOR,L4L,43.792539,-79.551279,1990,L4L
102566,102595,28/03/90,,L4J,T850204905,BUILDING RENOVATOR,L4J,43.818375,-79.452075,1990,L4J
102567,102596,02/04/90,WILLMS & DOBKIN INC.,M6R,T850204963,BUILDING RENOVATOR,M6R,43.639825,-79.454148,1990,M6R
102568,102597,09/04/90,MOTI GENERAL CONTRACTING CO.,L3T,T850205093,BUILDING RENOVATOR,L3T,43.629647,-79.351492,1990,L3T
102569,102598,10/05/90,,M9V,T850205680,BUILDING RENOVATOR,M9V,43.741978,-79.586254,1990,M9V
102570,102599,14/05/90,,M9L,T850205745,BUILDING RENOVATOR,M9L,43.75901,-79.545197,1990,M9L
102571,102600,18/05/90,JALEX ROOFING LTD.,M5S,T850205851,BUILDING RENOVATOR,M5S,43.669071,-79.391342,1990,M5S
102572,102601,28/05/90,,L1S,T850206005,BUILDING RENOVATOR,L1S,43.865535,-79.035103,1990,L1S
102573,102602,28/05/90,ABLOOM INC.,M3C,T850206008,BUILDING RENOVATOR,M3C,43.731031,-79.341722,1990,M3C
102574,102603,12/06/90,DANFORTH ROAD ALUMINUM,M1L,T850206353,BUILDING RENOVATOR,M1L,43.701933,-79.276201,1990,M1L
102575,102604,28/06/90,LAMBTON MILLS RENOVATORS,M8X,T850206720,BUILDING RENOVATOR,M8X,43.65958,-79.509705,1990,M8X
102576,102605,11/07/90,M L HOME IMPROVEMENTS,L1W,T850206918,BUILDING RENOVATOR,L1W,43.825855,-79.091504,1990,L1W
102577,102606,13/07/90,HOLLAND WINDOWS AND DOORS,M9W,T850206961,BUILDING RENOVATOR,M9W,43.692348,-79.585342,1990,M9W
102578,102607,14/09/90,STECH GENERAL CONTRACTORS,M6M,T850207718,BUILDING RENOVATOR,M6M,43.689769,-79.490769,1990,M6M
102579,102608,03/10/90,KINGSBOROUGH CONSTRUCTION,L0E,T850208004,BUILDING RENOVATOR,L0E,44.271815,-79.236953,1990,L0E
102580,102609,03/10/90,PREMIUM ROOFING,L6V,T850208019,BUILDING RENOVATOR,L6V,43.670392,-79.75653,1990,L6V
102581,102610,10/10/90,,L5M,T850208114,BUILDING RENOVATOR,L5M,43.565556,-79.706805,1990,L5M
102582,102611,01/01/91,HI-TECH ROOFING,M9V,T850208998,BUILDING RENOVATOR,M9V,43.741978,-79.586254,1991,M9V
102583,102612,29/01/91,COOK & ASSOCIATES GENERAL CONTRACTORS INC,M1P,T850209873,BUILDING RENOVATOR,M1P,43.752142,-79.265428,1991,M1P
102584,102613,08/02/91,,M9P,T850210039,BUILDING RENOVATOR,M9P,43.678001,-79.524372,1991,M9P
102585,102614,15/02/91,IRIE DESIGNS INC.,M4A,T850210137,BUILDING RENOVATOR,M4A,43.71904,-79.306343,1991,M4A
102586,102615,25/02/91,,M1K,T850210285,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1991,M1K
102587,102616,25/02/91,,L4P,T850210299,BUILDING RENOVATOR,L4P,44.229308,-79.457447,1991,L4P
102588,102617,06/03/91,,M9W,T850210430,BUILDING RENOVATOR,M9W,43.692348,-79.585342,1991,M9W
102589,102618,07/03/91,DOMINION WATERPROOFING,M6B,T850210474,BUILDING RENOVATOR,M6B,43.705605,-79.428726,1991,M6B
102590,102619,03/04/91,MACDONALD'S CONSTRUCTION,M4C,T850211042,BUILDING RENOVATOR,M4C,43.683744,-79.322361,1991,M4C
102591,102620,17/04/91,TORONTO CONSTRUCTION SERVICES LIMITED,L1V,T850211327,BUILDING RENOVATOR,L1V,43.835053,-79.099848,1991,L1V
102592,102621,26/04/91,,M1N,T850211522,BUILDING RENOVATOR,M1N,43.680889,-79.278736,1991,M1N
102593,102622,26/04/91,D A S SERVICES,M9A,T850211551,BUILDING RENOVATOR,M9A,43.64425,-79.529982,1991,M9A
102594,102623,29/04/91,,M4L,T850211562,BUILDING RENOVATOR,M4L,43.670341,-79.3116,1991,M4L
102595,102624,02/05/91,CLAYSON MASONRY,L1S,T850211651,BUILDING RENOVATOR,L1S,43.865535,-79.035103,1991,L1S
102596,102625,07/05/91,D-CON GENERAL CONTRACTING,L9W,T850211725,BUILDING RENOVATOR,L9W,43.912957,-80.126818,1991,L9W
102597,102626,07/05/91,URBAN SOLUTIONS BUILDERS INC.,M6J,T850211726,BUILDING RENOVATOR,M6J,43.641374,-79.422896,1991,M6J
102598,102627,16/05/91,CALADO CONSTRUCTION LTD,M6N,T850211913,BUILDING RENOVATOR,M6N,43.674026,-79.488441,1991,M6N
102599,102628,30/05/91,,M1L,T850212128,BUILDING RENOVATOR,M1L,43.701933,-79.276201,1991,M1L
102600,102629,03/06/91,,L6M,T850212175,BUILDING RENOVATOR,L6M,43.431163,-79.77687,1991,L6M
102601,102630,12/06/91,HEATHER JOY CONSTRUCTION,M4B,T850212370,BUILDING RENOVATOR,M4B,43.702857,-79.297409,1991,M4B
102602,102631,13/06/91,MBA MANUFACTURING INC.,M9L,T850212382,BUILDING RENOVATOR,M9L,43.75901,-79.545197,1991,M9L
102603,102632,21/06/91,ARMSTRONG & GRAY ROOFING LIMITED,L0L,T850212721,BUILDING RENOVATOR,L0L,44.558068,-79.615702,1991,L0L
102604,102633,27/06/91,SPEEDY REFRIGERATION SERVICES INC.,M4C,T850212794,BUILDING RENOVATOR,M4C,43.683744,-79.322361,1991,M4C
102605,102634,02/07/91,WINDOWSCAPINGS,L1G,T850212842,BUILDING RENOVATOR,L1G,43.919595,-78.851571,1991,L1G
102606,102635,08/07/91,D.D.R. CONTRACTING LTD.,L4G,T850212996,BUILDING RENOVATOR,L4G,43.982547,-79.454099,1991,L4G
102607,102636,11/07/91,,M6E,T850213069,BUILDING RENOVATOR,M6E,43.697171,-79.443523,1991,M6E
102608,102637,15/07/91,,M9A,T850213137,BUILDING RENOVATOR,M9A,43.64425,-79.529982,1991,M9A
102609,102638,08/08/91,ITALCAN ALUMINUM PRODUCTS LTD.,L6A,T850213484,BUILDING RENOVATOR,L6A,43.879064,-79.517958,1991,L6A
102610,102639,04/10/91,ROSEPOL RENOVATION & CONSTRUCTION LTD.,M9P,T850214324,BUILDING RENOVATOR,M9P,43.678001,-79.524372,1991,M9P
102611,102640,24/10/91,,M4C,T850214638,BUILDING RENOVATOR,M4C,43.683744,-79.322361,1991,M4C
102612,102641,24/10/91,LONGWOOD CONSTRUCTION LIMITED,L1V,T850214656,BUILDING RENOVATOR,L1V,43.835053,-79.099848,1991,L1V
102613,102642,30/10/91,,M8Y,T850214749,BUILDING RENOVATOR,M8Y,43.624633,-79.488841,1991,M8Y
102614,102643,07/11/91,TRI-S CONSTRUCTION LTD.,M2M,T850214889,BUILDING RENOVATOR,M2M,43.787572,-79.414958,1991,M2M
102615,102644,08/11/91,RENAISSANCE CONST. INC.,M4M,T850214900,BUILDING RENOVATOR,M4M,43.651613,-79.352272,1991,M4M
102616,102645,01/01/92,TRI-VAN CONSTRUCTION CO LTD,M1C,T850215423,BUILDING RENOVATOR,M1C,43.789091,-79.160265,1992,M1C
102617,102646,01/01/92,TOTAL CONTRACTING,L3Y,T850215565,BUILDING RENOVATOR,L3Y,44.085347,-79.430762,1992,L3Y
102618,102647,06/01/92,MODICA BROS. CONSTR.CO.,L3S,T850215707,BUILDING RENOVATOR,L3S,43.822307,-79.301551,1992,L3S
102619,102648,09/01/92,CONDALE CONSTRUCTION LTD.,L4K,T850215787,BUILDING RENOVATOR,L4K,43.811608,-79.552851,1992,L4K
102620,102649,09/01/92,T HAID MASONRY & CONSTRUCTION,M1K,T850215788,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1992,M1K
102621,102650,09/01/92,MINI CONTRACTING LIMITED,M2R,T850215791,BUILDING RENOVATOR,M2R,43.783661,-79.444992,1992,M2R
102622,102651,13/01/92,V.S. ALUMINUM,L1V,T850215839,BUILDING RENOVATOR,L1V,43.835053,-79.099848,1992,L1V
102623,102652,05/02/92,,M1K,T850216236,BUILDING RENOVATOR,M1K,43.720406,-79.255784,1992,M1K
102624,102653,26/02/92,REVIVE RENOVATIONS,L1B,T850216600,BUILDING RENOVATOR,L1B,43.89638,-78.584388,1992,L1B
102625,102654,26/02/92,CHIZEN & MILLS INC.,M4K,T850216602,BUILDING RENOVATOR,M4K,43.688515,-79.362238,1992,M4K
102626,102655,11/03/92,,M2H,T850216869,BUILDING RENOVATOR,M2H,43.801874,-79.344606,1992,M2H
102627,102656,11/03/92,KANAN ENTERPRISES,M1P,T850216871,BUILDING RENOVATOR,M1P,43.752142,-79.265428,1992,M1P
102628,102657,12/03/92,STRUCT-CON CONSTRUCTION LTD.,L4W,T850216878,BUILDING RENOVATOR,L4W,43.641258,-79.614474,1992,L4W
102629,102658,16/03/92,BROCK HOME & PROPERTY CARE INC,M8Z,T850216943,BUILDING RENOVATOR,M8Z,43.637002,-79.520842,1992,M8Z
102630,102659,03/04/92,A STAR GLASS,M6N,T850217326,BUILDING RENOVATOR,M6N,43.674026,-79.488441,1992,M6N
102631,102660,06/04/92,ABC ANDREW BRIDI CONSTRUCTION,M9L,T850217338,BUILDING RENOVATOR,M9L,43.75901,-79.545197,1992,M9L
102632,102661,06/04/92,F.R.B. ALUMINUM SIDING,L1N,T850217342,BUILDING RENOVATOR,L1N,43.886956,-78.94324,1992,L1N
102633,102662,23/04/92,REGAL BUILDING PRODUCTS,M2N,T850217785,BUILDING RENOVATOR,M2N,43.765808,-79.412476,1992,M2N
102634,102663,23/04/92,ULTIMATE-ALUMINUM PRODUCT,M1N,T850217788,BUILDING RENOVATOR,M1N,43.680889,-79.278736,1992,M1N
102635,102664,29/04/92,DELOR WINDOWS INC.,L4K,T850217917,BUILDING RENOVATOR,L4K,43.811608,-79.552851,1992,L4K
102636,102665,29/04/92,Q L MASONRY,L4J,T850217934,BUILDING RENOVATOR,L4J,43.818375,-79.452075,1992,L4J
